imageSource,Centroid_1,Centroid_2,BoundingBox_1,BoundingBox_2,BoundingBox_3,BoundingBox_4,oBoundingBox_1,oBoundingBox_2,oBoundingBox_3,oBoundingBox_4,oBoundingBox_5,MeanIntensity_r,MeanIntensity_g,MeanIntensity_b,StdIntensity_r,StdIntensity_g,StdIntensity_b,MinIntensity_r,MinIntensity_g,MinIntensity_b,MaxIntensity_r,MaxIntensity_g,MaxIntensity_b,Area,FilledArea,Solidity,Perimeter,Eccentricity,Orientation,MajorAxisLength,MinorAxisLength,Base_Color,Specific_Color
BAP016_white_bd_no_dish_300dpi.jpg,348.949014841693,628.976389571885,326,604.75,46.1666666666667,48.6666666666667,348.949014841693,628.976389571885,23.3512085659921,24.9073393804053,0.593944174241658,0.612901563445727,0.379279901583989,0.292548601826032,0.166032766302427,0.134956466654936,0.113040265316765,0.139869283574323,0.0398692817349608,0.0196078437923764,0.930392161011696,0.690522894263268,0.601307213306427,1653.33333333333,1653.33333333333,0.933405659852038,177.381583333333,0.438353120451344,34.0304944504298,49.2393156154482,43.7143113580737,brown,sienna
BTx623_brown_bd_dish_300dpi.jpg,554.631228103907,496.252143671625,539.224137931035,483.362068965517,30.0344827586207,25.4827586206897,554.631228103907,496.252143671625,14.8432088530463,15.6922688423028,0.0266365996952439,0.415085600881741,0.304252462140445,0.233231194060424,0.0174592605085465,0.0167607837717916,0.0137873560085828,0.373630840716691,0.260040576088017,0.19080460200022,0.458553082984069,0.346855995983913,0.27018255971629,340.275862068966,340.275862068966,0.657356636123331,139.073931034483,0.773091566761615,1.52616474311693,33.3110996841226,19.0368043026856,green,olive_green_dark
BTx623_dish_drape_in.jpg,1162.77880883099,1622.62410815699,1137.4,1597.6,51.1,49.5,1162.77880883099,1622.62410815699,25.8718655501794,25.4510553281558,0.226823191259342,0.665265375375748,0.558178770542145,0.494949120283127,0.195480553805828,0.178713637590408,0.151699075102806,0.180000002682209,0.143137259781361,0.10509804263711,0.950196081399918,0.834117656946182,0.749411779642105,1860.9,1860.9,0.947947726783867,174.5307,0.487861806324614,12.9960115548489,52.66496943195,45.651918048596,brown,beige
BTx623_no_dish_brown_bd_300dpi.jpg,635.982040485811,762.818764838922,605.1,736.5,65.0666666666667,55.5333333333333,635.982040485811,762.818764838922,33.0088193051712,28.6010497444597,0.556624975822575,0.640774834156036,0.516197309891383,0.43822375535965,0.190847722689311,0.197471381227175,0.187503639856974,0.258823537329833,0.147712422162294,0.101176474491755,0.998431372642517,0.921045756340027,0.827712428569794,2487.46666666667,2487.46666666667,0.935138415361315,207.8776,0.7057729361896,31.8922618862051,67.9684399224754,47.6769195080506,brown,beige
BTx623_dish_drape_out.jpg,1160.1810862855,1609.9580229243,1141.2,1590.2,38.1,38.1,1160.1810862855,1609.9580229243,19.7005681541483,18.8950237327916,-0.374626179915951,0.757125091552734,0.646645748615265,0.573823857307434,0.0577142577618361,0.0547948513180017,0.0475719220936298,0.625098061561584,0.513725516200066,0.44078431725502,0.863529419898987,0.749411779642105,0.666666686534882,1048,1048,0.938718277493109,123.2235,0.440824085760246,-21.4644990042926,39.3064602381029,34.7100175143111,brown,rosy_brown
BTx623_no_dish_brown_bd_600dpi.jpg,1286.50125268923,1284.57589278275,1228.64285714286,1233.64285714286,121.428571428571,105.571428571429,1286.50125268923,1284.57589278275,64.8612193483868,51.1639066652632,0.601250074897356,0.682112114770072,0.556685132639749,0.464500418731145,0.20206734750952,0.209026841180665,0.195437154599598,0.233053228684834,0.129971991692271,0.104201682976314,1,0.928291320800781,0.835854351520538,8677.14285714286,8677.14285714286,0.923138909426232,440.821714285714,0.72477099107675,34.4490917235432,130.211850518456,88.2755563038684,brown,beige
BTx623_no_dish_drape_in.jpg,1239.12302626839,1626.42268410641,1213.8,1602.1,51,48.5,1239.12302626839,1626.42268410641,24.6997828274151,25.4570807714218,-0.476527452268883,0.719648373126984,0.619993078708649,0.552765494585037,0.206864120066166,0.198909702897072,0.168690624833107,0.176470591127872,0.119215690903366,0.0933333361521363,0.997647058963776,0.94627451300621,0.852549028396606,1851.4,1851.4,0.967342164712222,160.1915,0.414451476251606,-27.3030118371288,51.1609917354527,46.2060227678409,brown,rosy_brown
BTx623_no_dish_drape_out.jpg,1233.56935375879,1631.06370573524,1209.7,1607.4,46.7,48.5,1233.56935375879,1631.06370573524,25.6668241415219,23.3531535840276,0.827008730491051,0.779105877876282,0.678265029191971,0.606295645236969,0.177994452416897,0.178366889059544,0.153304044902325,0.286666676402092,0.185490199364722,0.156470592413098,1,0.970196080207825,0.900000005960464,1639.5,1639.5,0.92679235631494,182.1959,0.49308444813022,47.3841098776094,50.2969885696586,42.9355595327064,brown,tan
BTx623_no_dish_white_bd_600dpi.jpg,1251.46734648344,1584.33372780716,1206.38235294118,1538.67647058824,90.4117647058823,91.1764705882353,1251.46734648344,1584.33372780716,48.0287790308351,46.100327002373,0.555218001997274,0.720291516360115,0.599293957738315,0.541192072279313,0.156003752175499,0.156374695765622,0.134045777075431,0.289965403868872,0.193771631182993,0.179238758981228,0.976701270131504,0.904267595094793,0.840138417832992,6002.05882352941,6002.05882352941,0.926915226166993,365.724352941176,0.491372846817923,31.8116482241299,96.2965694573332,81.9357764548006,brown,rosy_brown
BTx623_no_dish_white_bd_300dpi.jpg,623.469215570683,769.409638212198,600.75,747.1875,45.5,45.125,623.469215570683,769.409638212198,23.9315150237297,22.6924406409862,0.65488903503129,0.7194799836725,0.598719963803887,0.540722630918026,0.155826758826151,0.155540610197932,0.132998141460121,0.322058831341565,0.219117654021829,0.201470595551655,0.967892158776522,0.888725494965911,0.822058832272887,1510.25,1510.25,0.938021436602574,157.86725,0.504682192164569,37.522377756688,48.0219214976749,40.6189907647769,brown,rosy_brown
BTx623_white_dish_300dpi.jpg,689.219420240909,676.279623190601,664.888888888889,651.277777777778,48.0555555555556,48.3888888888889,689.219420240909,676.279623190601,24.14895404648,25.0720851354083,0.213565612978468,0.655675093332926,0.536606126361423,0.4891972872946,0.153128816849656,0.148066400653786,0.127175277719895,0.240305017266009,0.158387803162138,0.148148152149386,0.919172118107478,0.798910687367121,0.725272347529729,1669.22222222222,1669.22222222222,0.936231621866038,170.468111111111,0.406403392707787,12.2364082727906,49.2805561701881,43.8539110508028,brown,beige
Bap016_dish_drape_in.jpg,1249.17583382765,1760.35902504166,1223.40909090909,1734.31818181818,52.7272727272727,49.8181818181818,1249.17583382765,1760.35902504166,26.5671961838214,25.7348697079437,-0.444450466593524,0.563349051909013,0.344695565375415,0.269273928620599,0.143476404926994,0.115115878256884,0.0922898209907792,0.186809274960648,0.0780748690224507,0.0534759378907355,0.831016052852977,0.609625689008019,0.540106973864815,1840.36363636364,1840.36363636364,0.938980042597519,177.850454545455,0.490016168881259,-25.4651359384291,52.1416886517202,45.2192278461596,brown,sienna
Bap016_dish_drape_out.jpg,583.221597195433,482.156351836746,556.318181818182,455.590909090909,54,53.1818181818182,583.221597195433,482.156351836746,27.4705262207449,27.3452932032595,-0.374591298319823,0.539982627738606,0.341251278465444,0.281489269299941,0.156330615282059,0.112693393772299,0.092375131493265,0.122638149694963,0.0456328004259955,0.0270944751629775,0.831016052852977,0.603921592235565,0.526916243813255,2189.45454545455,2189.45454545455,0.957615619273216,181.645363636364,0.329485305217926,-21.4625004360518,54.5611246954479,51.1716954157828,brown,sienna
Bap016_no_dish_drape_in.jpg,1270.75343345763,1734.01527690451,1245.77272727273,1709.22727272727,51.2727272727273,48.5454545454545,1270.75343345763,1734.01527690451,25.5797115710768,24.9938060153601,-0.502898690428727,0.607227861881256,0.379048970612613,0.293552945960652,0.1660620841113,0.139055220240896,0.115402210842479,0.153654192658988,0.0445632811381736,0.0196078438311815,0.961140822280537,0.746880585497076,0.68377898498015,1836.18181818182,1836.18181818182,0.955039872124843,178.202636363636,0.48490151176851,-28.8139724842222,52.1906027764864,45.1187964626982,brown,sienna
Bap016_no_dish_drape_out.jpg,1274.58832957052,1731.43605487171,1249.68181818182,1707.31818181818,48.5454545454545,49.2727272727273,1274.58832957052,1731.43605487171,25.0007326635085,25.0132887677211,0.24785248260041,0.61122759363868,0.390527345917442,0.311822628433054,0.181011262265119,0.14651822027835,0.119246470657262,0.171836010434411,0.0559714812446724,0.0317290562459014,0.969696971503171,0.744028535756198,0.65490198135376,1861.54545454545,1861.54545454545,0.965805551117436,170.518,0.393586183685004,14.2009011948432,51.0779801904405,46.6430612770914,brown,sienna
Bap024_dish_drape_in.jpg,1552.94488112889,1783.63285507881,1531,1760.7,44.5,44.6,1552.94488112889,1783.63285507881,22.8150494255242,22.1717724267775,-0.248339575496739,0.473460471630096,0.252602101862431,0.227495376765728,0.10141985937953,0.0779436990618706,0.0718583196401596,0.212941177934408,0.0850980419665575,0.0686274528503418,0.771372562646866,0.559607863426208,0.527843153476715,1417.2,1417.2,0.933202029443267,162.9406,0.524145562256572,-14.2288095620336,46.53848862078,39.0240478021074,brown,brown
Bap024_dish_drape_out.jpg,579.851862069678,364.769429750923,557.2,342.4,43.8,46.5,579.851862069678,364.769429750923,23.2390505087217,23.6265233539145,0.104702665844124,0.431918796896935,0.235587774217129,0.216034707427025,0.114794580638409,0.0720970641821623,0.0623628821223974,0.151372554153204,0.0772549048066139,0.069803924113512,0.657647079229355,0.441568633913994,0.410588240623474,1491.1,1491.1,0.93105748252935,161.6371,0.491216720411543,5.99902085663684,47.6307790331413,41.045760296411,brown,brown
Bap024_no_dish_drape_out.jpg,1350.02439838998,1866.80789100668,1326.3,1843.6,45.9,47.8,1350.02439838998,1866.80789100668,24.0213195921189,24.2564957134114,0.828858846327191,0.485874077677727,0.278726273775101,0.265065988898277,0.125510291755199,0.10182401612401,0.103936050832272,0.142745102196932,0.0258823536802083,0.0188235298730433,0.814901971817017,0.60627453327179,0.600000023841858,1688.6,1688.6,0.968135958135001,154.4594,0.463458421368873,47.4901137066305,49.4542178690054,43.5613232060142,brown,brown_ochre
Bap024_no_dish_drape_in.jpg,1341.41687951439,1877.27592356299,1317.7,1853.6,47.3,45.6,1341.41687951439,1877.27592356299,23.5445758523653,23.8122791379248,-0.210477731531254,0.486760398745537,0.265558651089668,0.245164105296135,0.11885544359684,0.0945102103054523,0.091093922406435,0.167450984567404,0.0360784322954714,0.0219607854261994,0.836078441143036,0.601568648219109,0.575686296820641,1524,1524,0.922316030053545,182.0954,0.533096602590084,-12.0594856982284,48.654838976894,40.522749050892,brown,brown
BAP307-1.jpg,1244.27296714821,2435.12066867825,1207.61111111111,2405.5,80.1111111111111,55.5555555555556,1244.27296714821,2435.12066867825,35.1188636373663,42.8917083091051,0.0355101680224446,0.479496341612604,0.284477967354986,0.25841515759627,0.140066414657566,0.0812497960610522,0.0631904028769996,0.14030501494805,0.103267975979381,0.102832246157858,0.762962973780102,0.539433568716049,0.494989120297962,1959.88888888889,1959.88888888889,0.677782171088726,382.069,0.675522609972647,2.03458275748649,63.9745218772972,46.6580777661206,brown,brown_ochre
BAP303-2.jpg,1300.69518739161,2479.01072036142,1273.03333333333,2453.36666666667,54.7333333333333,50.5333333333333,1300.69518739161,2479.01072036142,27.5893947429009,26.5472676589166,-0.21836548132147,0.67292441924413,0.619833298524221,0.614637629191081,0.196807819604874,0.195169759790103,0.185664111375809,0.121045755346616,0.0813071911533674,0.0818300671875477,0.986143791675568,0.94797385931015,0.940392160415649,2049.4,2049.4,0.954375544306394,178.797,0.615943901658772,-12.511420471063,57.7926969093379,45.3430398145712,brown,rosy_brown
BAP306-1.jpg,1372.2428019314,2325.03743678184,1341.57142857143,2296,60,58.4285714285714,1372.2428019314,2325.03743678184,29.3603342469173,32.4177863314529,0.274183887430518,0.49107818624803,0.28094072001321,0.261299328080245,0.130426036992243,0.0861485404893756,0.0703534161938088,0.178711488842964,0.120728295296431,0.119887957615512,0.737535027520997,0.525490217975208,0.488515419619424,2324.85714285714,2324.85714285714,0.900181878225388,247.128142857143,0.616833955391405,15.7095795602587,63.0941374663888,48.0478895236321,brown,brown_ochre
BAP305-1.jpg,1290.64334172888,2362.50227321627,1254.21428571429,2333.71428571429,70.2857142857143,60.7142857142857,1290.64334172888,2362.50227321627,35.2989577343464,37.5477571674147,-0.107453794804974,0.531647075499807,0.455240554043225,0.435766754405839,0.200936318774308,0.177444337734154,0.156588146995221,0.107002804587994,0.0955182098384414,0.10672269229378,0.90896358873163,0.83277311708246,0.792156873004777,1856.28571428571,1856.28571428571,0.679787494148039,393.289571428571,0.584279055253252,-6.1566489349898,59.3366581904145,46.2972217377887,grey,warm_grey
BAP311-1.jpg,1133.56654564275,2349.23787552714,1103.88888888889,2322.22222222222,59.7222222222222,53.7777777777778,1133.56654564275,2349.23787552714,28.0226166687361,29.7770801289891,0.207417003867248,0.480998570720355,0.374912755356895,0.354936050044166,0.135139881736702,0.117830120854908,0.106283499134911,0.17952070136865,0.150980398058891,0.149019613448117,0.715904156366984,0.606971700986226,0.577124206556214,2215.11111111111,2215.11111111111,0.942538421570256,203.543722222222,0.728666506183976,11.884118920842,64.7482155958665,43.9360123468854,grey,dim_grey
BAP303-1.jpg,1233.71907918273,2346.25524551904,1207.16666666667,2319.83333333333,53,51.5333333333333,1233.71907918273,2346.25524551904,25.5276353560126,27.2940934954844,-0.342742211520648,0.671054955323537,0.616907648245494,0.611882344881694,0.201284950971603,0.199231763680776,0.189139412840207,0.118692813813686,0.0779084990421931,0.0758169958988825,0.988496732711792,0.950326800346375,0.941176474094391,2008.6,2008.6,0.956158718894218,176.253666666667,0.587593743493872,-19.6376821811133,56.5697200240303,45.4666320234554,brown,rosy_brown
BAP311-2.jpg,1299.87506659496,2493.11337493198,1270.60526315789,2466.28947368421,59.3684210526316,54.2631578947368,1299.87506659496,2493.11337493198,27.4696790753014,29.9454250529513,0.0313395556734078,0.491997182369232,0.387455527719698,0.369509667158127,0.175533404475764,0.152789144531677,0.138188295066357,0.0916408690574922,0.0555211571290305,0.0549019624135996,0.838596500848469,0.725696610777002,0.688751308541549,2238.89473684211,2238.89473684211,0.947344150794846,194.487894736842,0.718800274992641,1.79562427190154,64.3089073064628,44.5060013092447,grey,dim_grey
BAP301-1.jpg,1226.32148308658,2288.74173869224,1187.02631578947,2256.97368421053,77.8421052631579,67.3684210526316,1226.32148308658,2288.74173869224,40.3902169324469,39.6009981548937,-0.24954123433255,0.454022519682583,0.280262062424108,0.264193489363319,0.193148523961243,0.116819998739581,0.0935835301091796,0.0615067095740845,0.0383900940222175,0.0495356048800443,0.826212599089271,0.601651205828315,0.567389077261875,2763,2763,0.793445083942222,405.623421052631,0.554119866218068,-14.2976595417402,68.8388933537287,55.6678322008369,brown,brown
BAP312-2.jpg,1282.82184486805,2433.758098706,1252.03846153846,2406.88461538462,62,53.7692307692308,1282.82184486805,2433.758098706,27.7895715240869,31.162927320052,-0.315626027818215,0.498223561507005,0.279150124925833,0.246963394375948,0.138160797838981,0.0898847049818589,0.0730832273570391,0.174358978294409,0.100452490437489,0.0965309214706604,0.748717963695526,0.501659136552077,0.451885381570229,2155.07692307692,2155.07692307692,0.896288234840085,239.562692307692,0.62632527822981,-18.0840392984624,60.5570061801964,46.2402793822232,brown,brown_ochre
BAP301-2.jpg,1171.52958141102,2553.43012479351,1141.07894736842,2525.34210526316,60.3684210526316,56.2105263157895,1171.52958141102,2553.43012479351,29.3514282341895,29.2173318968602,-0.184678954877682,0.502290386902659,0.302038726838011,0.281743277060358,0.181311109348347,0.117146689248712,0.0974561854412681,0.0825593416628085,0.0423116627100267,0.0474716216129692,0.856759554461429,0.623735832540612,0.586377730495051,2515.47368421053,2515.47368421053,0.960724460436268,190.110894736842,0.49851233836565,-10.5813246793781,61.2277062657867,52.4754961300025,brown,sienna
BAP314-2.jpg,1265.90286622246,2474.11371086371,1231.02631578947,2441.71052631579,67.8421052631579,64.5263157894737,1265.90286622246,2474.11371086371,36.8583930493241,33.8232253017741,-0.151482294548804,0.569950671572434,0.512894697095219,0.501696333289146,0.257047334587888,0.2414809834016,0.222584749130826,0.0662538719020392,0.0464396297343467,0.0476780199494801,0.962435501186471,0.918679053846158,0.893911253464849,2350.84210526316,2350.84210526316,0.78584739200384,340.850263157895,0.560378610530382,-8.67929614860406,62.9395809281277,50.7271139825648,grey,cold_grey
BAP312-1.jpg,1257.07352055439,2335.05737078834,1222.14705882353,2308.32352941176,69.4117647058823,52.7647058823529,1257.07352055439,2335.05737078834,32.8962046577361,33.4415696534557,-0.0367057902804444,0.472846287138322,0.26932263900252,0.243404485723552,0.128480159841916,0.0816752084476106,0.0680166292278206,0.169780857203638,0.108189160552095,0.097808536799515,0.715340268962524,0.480968866278144,0.44290658305673,2118.94117647059,2118.94117647059,0.82797767206456,295.348764705882,0.669559676383959,-2.10308686676178,63.1300693632726,46.3743351901254,brown,brown
BAP308-1.jpg,1334.9407713077,2424.44407166617,1305.97058823529,2397.02941176471,57.8823529411765,54.2352941176471,1334.9407713077,2424.44407166617,28.6772522519636,28.1979955879416,-0.104530270057813,0.541176622404772,0.31773855668657,0.281949481543373,0.179541260880582,0.114725730874959,0.0912078071166487,0.086043830960989,0.0459054224740933,0.0475201859851094,0.858592857332791,0.603229549001245,0.554325279067544,2317.05882352941,2317.05882352941,0.960556079833362,183.093117647059,0.658356205513113,-5.98914330567539,62.6948206534967,47.1393469260779,brown,sienna
